id,campaign_name,campaign_type,key_message,flight_period,status,campaign_vertical,geo,audience,objectives,channels,links,created_at,updated_at,image_url,video_url,type,slogan,description,targets,pre_tests,post_tests
77ea1f1b-9e7a-4708-a959-0b34c3324042,С2С Appliances,T1,"Начиная поиск мастера на Авито Услугах, вы спокойно найдете проверенного исполнителя даже срочно, чтобы вернуть баланс в свою жизнь и решить задачу по ремонту техники без стресса.","{""end_date"":""2024-06-29"",""start_date"":""2024-05-26""}",planned,Услуги,,,[],"[""ТВ"",""ООН"",""ОЛВ"",""Диджитал""]","[{""url"":""https://docs.google.com/document/d/19Dp3LnceNEuzK3Okklv9gPOL-iCr8ZZVQ1JqkY_Qaj0/edit?tab=t.0#heading=h.gjdgxs"",""label"":""Карточка проекта""},{""url"":""https://disk.yandex.ru/d/M4RbrrjOxNcylQ/TV/logo_left/no_sponsor"",""label"":""ТВ""},{""url"":""https://disk.yandex.ru/d/cAGdMuqq31k5bQ"",""label"":""ООН""},{""url"":""https://disk.yandex.ru/d/M4RbrrjOxNcylQ/OLV/Yandex%20Videonetwork/20s/Avito_Uslugi_20s_OLV.mp4"",""label"":""ОЛВ""},{""url"":""https://tolkunov.com/view/html5-banner-dlya-avito-vse-reshaetsya-i-dazhe-srochno"",""label"":""Диджитал""}]",2025-06-13 11:25:32.165492+00,2025-06-13 11:25:32.165492+00,,,,"Авито Услуги. Всё решается, и даже срочно.","Услуги начинают горячий сезон с эмоциональной РК по Ремонту техники, где под очень продуктовую коммуникацию нам удалось найти сильный экзистенциальный инсайт и ""а вдруг""!","[""Раскатываем новую рамку 2.0 “хорошие истории” под общей биг идеей Услуг \""Всё решается\"""",""Коммуницируем фичу срочности — кор РТБ для категории ремонта технки"",""Драйвим позиционирование вертикали и категории""]","[{""reports"":[{""url"":""https://cf.avito.ru/pages/viewpage.action?pageId=533777638&src=contextnavpagetreemode"",""label"":""Результаты ФГ""}],""summary"":""Тестировали на ФГ четыре идеи, выбранная идея – лидер по итогам групп.""},{""reports"":[{""url"":""https://cf.avito.ru/pages/viewpage.action?pageId=577354168"",""label"":""КВ тест в клаттере""}],""summary"":""КВ тест в клаттере — выше нормы по всем показателям креатива""}]","[{""reports"":[{""url"":""https://cf.avito.ru/pages/viewpage.action?pageId=580521196"",""label"":""Тест готового ролика SkORO""}],""summary"":""Тест готового ролика SkORO — Основные KPIs ролика выше норм, кроме показателя \""Вовлечение\"" - он ниже нормы на 1 п.п. При этом ролик оценен очень хорошо, есть потенциал выделиться в рекламном клаттере и поддерживать бренд как в краткосрочной, так и в долгосрочной перспективе. — Ролик нашел отклик у всей аудитории, при этом есть ряд отличий на нескольких группах: - Большинство показателей выше среди оценок женщин — core ЦА категории - Запоминаемость бренда в клаттере значимо выше среди аудитории в возрасте 40-55 (73% vs. 48% (25-39)) — тоже core ЦА — Респонденты хорошо считали основную идею ролика (\""На Авито Услугах можно срочно найти исполнителя услуг по ремонту техники\"" - 81%) как в закрытом, так и в открытом вопросе. — Ролик однозначно рекомендуется к запуску. По большинству стандартизированных метрик он превосходит нормативные показатели""}]"
79a38d2a-4b60-4983-a6b0-29467ea35742,Т1 РК Вещи уровнем выше. Волна 2,T1,"Подходящие вам вещи важнее, чем просто новые.","{""end_date"":""2024-10-29"",""start_date"":""2024-10-02""}",planned,Товары,Вся Россия,"25-54, М/Ж, вся РФ, доход: средний+. Регулярно покупают онлайн, но не рассматривают вариант покупки на сайтах объявлений / Авито или не совершали за последнее время покупки на Авито",,"[""ТВ"",""ООН/DOOH"",""АнА"",""Метро""]",,2025-06-13 13:10:43.733487+00,2025-06-13 13:10:43.733487+00,,,,,,,"{""ФГ"":""https://drive.google.com/drive/folders/1PvW7wMpeayQmj9us6d9XPYEXnNAMRoxg?usp=share_link""}",
7dea4c3a-5275-432b-8db7-7ac3a0ec731c,Т2 РК Фильтр-бренд,T2,Покупайте брендовые вещи от х руб,"{""end_date"":""2024-06-26"",""start_date"":""2024-05-29""}",planned,Товары,вся РФ,"18-45, М/Ж, регулярно покупают онлайн товары из целевой категории",,"[""OLV"",""Digital banners""]",,2025-06-13 13:19:00.654643+00,2025-06-13 13:19:00.654643+00,,,,,,,{},
845f700e-52f6-4e20-ba3c-5323ae3b5b21,РК Электроники (Реком) - Т2 (non-TV),T2,Техника бывает лишней. Деньги - нет.,"{""end_date"":""2025-04-13"",""start_date"":""2025-03-10""}",planned,Товары,,,,"[""OLV"",""OOH"",""DOOH"",""Радио"",""digital-баннеры"",""Перф"",""внутренние инструменты (АнА)""]","{""OLV"":""https://disk.yandex.ru/d/ZcQ_d7KQ2XIlNg"",""OOH"":""https://disk.yandex.ru/d/_3Pdmvo4QqbYsg/OOH"",""DOOH"":""https://disk.yandex.ru/d/_3Pdmvo4QqbYsg/DOOH"",""Радио"":""https://disk.yandex.ru/d/DxH57oI3n-dzvw"",""digital-баннеры"":""https://disk.yandex.ru/d/_3Pdmvo4QqbYsg"",""Сервис выкупа"":""https://www.avito.ru/electronics-buyout"",""Карточка проекта"":""https://docs.google.com/document/d/1yrdktOso_mbMQbjQfrQApK2hyYYLXAN0wwfWpO5_iNY/edit?tab=t.0#heading=h.gxqanwmlmc9f""}",2025-06-13 12:11:03.923747+00,2025-06-13 12:11:03.923747+00,,,,,"В пост-гендерный период в Товарах стартовала РК Электроники (Реком) - Т2 (non-TV). Наша гипотеза: в праздники февраля/марта люди приобретают на распродажах/получают в подарок новую технику - и не знают, куда деть свою предыдущую модель. РК в этот период - канализирует этот сезонный запрос на Сервис выкупа. ФГ показали попадание в инсайт: ненужные гаджеты переходят старшим родственникам - а старшее поколение не знает, что с ними делать. Орехи что ли колоть? Линк-тест подтвердил - креатив ролика активирует ""НЕпродающую"" ЦА - которая ранее не продавала на Авито. А баннеры - с более сухим, продуктовым фокусом - целятся в ту ЦА, которая уже пользуется Авито, но заинтересована в упрощённом канале реализации.",,"{""ФГ"":""показали попадание в инсайт: ненужные гаджеты переходят старшим родственникам - а старшее поколение не знает, что с ними делать."",""Линк-тест"":""подтвердил - креатив ролика активирует \""НЕпродающую\"" ЦА - которая ранее не продавала на Авито. А баннеры - с более сухим, продуктовым фокусом - целятся в ту ЦА, которая уже пользуется Авито, но заинтересована в упрощённом канале реализации."",""Результаты тестов"":""https://cf.avito.ru/pages/viewpage.action?pageId=470320765""}",
84934e1c-ac4f-42d7-95b3-4e5af2076170,РК Путешествий (летний флайт),T1,Самый большой выбор жилья для хороших историй. Авито Путешествия. Все пройдет как забронировано,"{""end_date"":""2024-08-31"",""start_date"":""2024-06-01""}",planned,Недвижимость,,,,"[""ТВ"",""OLV"",""ООН"",""Аэропорты"",""баннеры"",""диджитал наружка"",""метро"",""медиафасады"",""тц""]","{""OLV"":""https://disk.yandex.ru/d/M5ruC1vqnzzpTQ"",""ТВ"":""https://disk.yandex.ru/d/xQs75SNqdUShkQ"",""ООН"":""https://disk.yandex.ru/i/i7D7ysDO7lCzOg"",""Линк тест"":""https://cf.avito.ru/pages/viewpage.action?pageId=488711182"",""Аэропорты"":""https://disk.yandex.ru/i/Ff-P-p655DGq3Q""}",2025-06-13 12:05:12.550375+00,2025-06-13 12:05:12.550375+00,,,,,В июне у нас стартует летний флайт РК Путешествий.,,"{""Линк тест"":{""Спойлер"":""там всё зелёное!"",""Качества"":[""Связь с маркой"",""Для таких, как я"",""Уникальность"",""Заметность"",""Привлекательность""]}}",
8d2c4c97-8d43-41c6-abc8-535997623360,Т1 РК Стройка,T1,Покупайте всё для ремонта и строительства/дачи по ценам ХХХ% ниже рынка,"{""end_date"":""2024-04-30"",""start_date"":""2024-04-01""}",planned,Товары,вся Россия,"Широкий соц.дем: 30-55, М, вся РФ",,"[""TV"",""OOH"",""DOOH"",""AoA banners""]",,2025-06-13 13:17:11.074045+00,2025-06-13 13:17:11.074045+00,,,,,,,,
8e6af709-2bd0-46c8-9a2c-8f8657353b16,Т1 Весенняя РК Услуги,T1,Ремонт и стройка: Мастера для ваших свершений; Красота и здоровье и Организация мероприятий: Мастера для ваших событий,"{""end_date"":""2024-06-18"",""start_date"":""2024-04-17""}",planned,Услуги,вся Россия,"Ремонт и стройка: М/Ж 40-50 лет, регионы, доход средний и выше среднего; Красота и здоровье и Организация мероприятий: М/Ж 30-40 лет, регионы, доход средний и ниже",,"[""ТВ"",""OLV"",""OOH"",""Digital""]",,2025-06-13 13:16:05.258955+00,2025-06-13 13:16:05.258955+00,,,,,,"[""Рост байерских метрик, включая Events & entertainment, Health & Beauty, Major Repair"",""Рост метрик BHT (TOM, USAGE, UBA, имиджи)"",""Простроить восприятие Авито как лучший выбор для поиска исполнителей для важных событий"",""Повысить привычку заказывать услуги онлайн"",""Рост Buyers C2C brand metrics""]",,
8ffb57f8-e70e-4a1e-9e28-418a6dcd6c77,Т1 РК «Прозрачный выбор недвижимости»,T1,Прозрачный выбор недвижимости,"{""end_date"":""2024-04-30"",""start_date"":""2024-01-01""}",planned,Недвижимость,Россия (усиление Москвы),"Пользователи, заинтересованные в покупке квартиры (вторичка / новостройки), непользователи Авито; средний возраст – 34; М/Ж (50/50); 72% в браке/отношениях",,"[""ТВ"",""OOH"",""Digital Media"",""Radio""]",,2025-06-13 13:06:47.455506+00,2025-06-13 13:06:47.455506+00,,,,,,,"{""Линк тест осеннего ролика"":""https://cf.avito.ru/pages/viewpage.action?pageId=320974672""}",
930158b1-a681-4060-94f1-77316da30427,Т1 РК gc-24-06-СС-SALE-test aka «Хватамба»,T1,С 4 по 16 июня скидки людям от людей,"{""end_date"":""2024-06-16"",""start_date"":""2024-06-04""}",planned,Товары,"Краснодарский край, Свердловская область, Татарстан, Ростовская область, Самарская область, Нижегородская область","Все 18-54, регулярно покупают онлайн",,"[""ТВ"",""Radio"",""Digital""]","{""Digital"":""https://drive.google.com/drive/folders/1dT9Wr8BKYeLtMUQWFw4DP5K2tM0NRrm9"",""LS+EL 5s"":""https://drive.google.com/drive/folders/1JGVaRxtOpJP1fKgaVukfDiA34E7te7h6"",""SP+HL 5s"":""https://drive.google.com/drive/folders/1ikX-ZScXETt2gUTwtyW4QKsYf9rUqZAn"",""LS+EL 15s"":""https://drive.google.com/drive/folders/1ubxsClt5vsBIAtX9tF56ptZWB284Vcan"",""SP+HL 15s"":""https://drive.google.com/drive/folders/1x2qOCV_0k_iAO3-7oL9tWNBDrY-0UqOm"",""Radio (с доставкой)"":""https://drive.google.com/file/d/1Ud5-_dA97xJ9DCY0QifHftJitkWLthBJ/view?usp=drive_link"",""Radio (без доставки)"":""https://drive.google.com/file/d/1CBvYCEyXoNvnoqA1JbCWu8PecPyt0jiK/view?usp=drive_link"",""Карточка проекта"":""https://docs.google.com/document/d/18pOlfWqlDI5qJw5mq9y3wXruwEJ4AJTF/edit#heading=h.gjdgxs""}",2025-06-13 12:52:18.412984+00,2025-06-13 12:52:18.412984+00,,,,,,"[""Рассказать аудитории, что на Авито проходит не стандартная распродажа, как у маркетплейсов, а распродажа как новых товаров""]",,
95c10bf9-d557-47cf-be05-42d9b2f8c6ff,T2 [SP] CarServices.Maintenance,T2,Узнайте полную цену ТО по модели и пробегу,"{""end_date"":""2024-11-03"",""start_date"":""2024-10-07""}",planned,Авто,,"25-54, М/Ж (70/30)",,"[""АЗС"",""Digital"",""Radio""]","{""KV"":""https://www.figma.com/design/hIwy4zn3rMZozCPROdZM9I/CRTV-8931-%2F-Car-Services.-Maintenance?node-id=162-150&node-type=canvas&t=75cxVNX07aSZbYRg-0"",""OLV"":""https://disk.yandex.ru/d/JNkd1Fi7q5SBDw"",""Radio"":""https://drive.google.com/file/d/1PWnveLC1ivbI4NaWAHWqMu7U0gOeMkBB/view?usp=drive_link"",""АЗС"":""https://disk.yandex.ru/d/yvRJRporTIfEmg"",""Карточка проекта"":""https://docs.google.com/document/d/144YKJQJOs2LtMZrVAD4b4wNTf3mG-1evdIZ5K-M3cG8/edit?tab=t.0""}",2025-06-13 12:32:20.021469+00,2025-06-13 12:32:20.021469+00,,,,,,,,
96b511a9-4874-4cd4-85ea-98dfeffd8c69,Т2 С2С Кросс-категорийная РК,T2,Авито Услуги. Антистресс для ваших дел,"{""end_date"":""2024-12-20"",""start_date"":""2024-11-01""}",planned,Услуги,Мск и Спб,"Заказчики услуг, ALL 25-45",,"[""ООН"",""МФ"",""Радио"",""OLV"",""Digital"",""Метро"",""Спецпроект"",""BTL""]","{""ОЛВ"":""https://drive.google.com/drive/folders/1ke4K6gBo0T60W7FDpkPyujNgFnIyTidz?usp=drive_link"",""ООН"":""https://drive.google.com/drive/folders/1VeL-Yc3UOXY5fPQLh8xGfi6udsOJpC4E?usp=drive_link"",""Карточка проекта"":""https://docs.google.com/document/d/1N3xW45hfvdiuiU25QDAX58uBCClgeb7bsmJq4yDP-lU/edit?tab=t.0#heading=h.gxqanwmlmc9f"",""Вертикальная главная"":""https://www.avito.ru/all/predlozheniya_uslug""}",2025-06-13 12:20:18.5048+00,2025-06-13 12:20:18.5048+00,,,,,"Это первая кросс-категорийная РК Услуг, защищенная отдельным кейсом, направленная на аудиторию столиц, поэтому готовились в ускоренных таймингах. Нашей задачей было не просто запустить Т2, а сделать интегрированную РК со спецпроектом в сердце (тизер – нам удалось). Это первая кампания, в которой мы используем большое количество нестандартов - со второй половины ноября у нас будут стоять большие антистресс-споты в ТЦ Москвы и Питера + будут задействованы экраны внутри и снаружи ТЦ + размещения на медиафасадах. Мы впервые построили рекламную кампанию вокруг конкурсной механики. С 1 ноября на нашем антистресс-лендинге можно будет рассказать, какие дела к новому году вы хотели бы делегировать специалистам, и выиграть сертификат на эти услуги. В рамках этой РК мы интегрировались в продукт: адаптировали вертикальную главную, сториз и шторки.","[""не просто запустить Т2, а сделать интегрированную РК со спецпроектом в сердце""]","{""КВ в клаттере"":""https://cf.avito.ru/pages/viewpage.action?pageId=451382081""}",
98fa26ae-f65d-45f2-be42-90442c0c3bd7,T1 РК Гендерные (Распродажа электроники),T1,Окрыляющая распродажа! Скидки до 70%,"{""end_date"":""2024-03-03"",""start_date"":""2024-02-12""}",planned,Товары,вся РФ,"24-54, М/Ж; сегменты «Дотошные прагматики» (в фокусе), «Молодые энтузиасты» (второй приоритет)",,"[""ТВ"",""OOH"",""Digital""]",,2025-06-13 13:05:20.935762+00,2025-06-13 13:05:20.935762+00,,,,,,,"{""ФГ"":""https://drive.google.com/file/d/1M11UeD-jND0Tp7bDRTLbDl9dlBZu9XVj/view?usp=drive_link""}",
9e58ba79-7b07-48a3-8936-dabef8326743,Т1 РК Флеш-распродажа,T1,Распродажа очень даже! Не пропустите товар только 11.12 с 12:00 со скидкой,"{""end_date"":""2024-12-20"",""start_date"":""2024-12-11""}",planned,Товары,Вся Россия,"18-54, М/Ж, регионы РФ, доход средний+; регулярно покупают онлайн, но не рассматривали покупку на Авито в последнее время",,"[""ТВ"",""DOOH"",""OLV"",""баннеры"",""АнА""]","{""ФГ и тест КВ"":""https://drive.google.com/drive/folders/17Hn9ivMy2c4EHzTAWwiIVUeS2BqY1O_1?usp=share_link""}",2025-06-13 13:09:33.665972+00,2025-06-13 13:09:33.665972+00,,,,,,,,
9f719487-6213-4595-802a-bff17941b283,Т1 РК «Запчасти для ТО»,T1,Авито подберёт всё для ТО,"{""end_date"":""2024-03-10"",""start_date"":""2024-02-12""}",planned,Товары,Россия,"«Гаражные умельцы»; Автовладельцы, сами водят автомобиль; планируют сезонное обслуживание; М, 25-54",,"[""ТВ"",""DOOH"",""OLV"",""Radio""]",,2025-06-13 13:06:47.455506+00,2025-06-13 13:06:47.455506+00,,,,,,,,
a0b272ca-f210-4db1-9f59-26f7876e09cf,Т1 кампания СС-November BIG SALE,T1,Скидки людям от людей …и товары за 99 рублей.,"{""end_date"":""2024-12-01"",""start_date"":""2024-11-08""}",planned,Товары,,"18-54, М/Ж",,"[""ТВ"",""ООН"",""МФ"",""Метро"",""Радио"",""Digital (OLV, banners)"",""Special Project""]","{""Radio"":""https://drive.google.com/file/d/1gYz_WJ_Xhrp_H0I7tdWens1hPYp5Es3I/view?usp=sharing"",""Boardmix"":""https://boardmix.com/app/share/CAE.CO2NECABKhB967pUlPjCXSZcPy9Dxs8DMAVAAQ"",""OOH/DOOH"":""https://disk.yandex.ru/d/DZ4NYmE7cj3hwQ"",""Digital banners"":""https://disk.yandex.ru/d/c5cL5Fu3-qG37g"",""Special Project"":""https://docs.google.com/presentation/d/1ufmfDbWLsNnhxKkqYaytO-WbaMXKI3unxzL2kCYhwxw/edit?usp=sharing"",""ТВ (20' & 10')"":""https://disk.yandex.ru/d/VwQv945M_iJEOg"",""Метро мск"":""https://drive.google.com/file/d/1l69VRqqApeq5lKQ2eI7mI5bYJ2mo2jYg/view?usp=sharing"",""Метро спб"":""https://drive.google.com/file/d/1p7GSIPcTixpvHPxRzvkVyUv--R9CDYYz/view"",""KV teaser & reveal"":""https://www.figma.com/design/Vd5oOi4ET13xjXyHKBxokd/Avito_Xvatamba?node-id=0-1&node-type=canvas&t=gLEyXF08eCVYTY6J-0"",""Карточка проекта"":""https://docs.google.com/document/d/1z7RF8bNBthNiuV2tstprKTpprSrj_sFx/edit#heading=h.gjdgxs""}",2025-06-13 12:19:30.892667+00,2025-06-13 12:19:30.892667+00,,,,,"Товары готовы поделиться небывалым масштабом с новой Т1 кампанией СС-November BIG SALE // aka Black Friday // aka Чёрная пятница / aka слёзки маркома. Исторически сложилось так, что конец года - это сезон всевозможных скидок. Есть Black Friday, Cyber Monday, 11.11 и всё это - различные распродажи в ноябре. И мы, как бренд, хотим также подсветить распродажу на Авито.","[""Выделиться из распродажного хаоса, показав распродажу не только новых, но и как новых товаров.""]","{""ФГ"":""https://drive.google.com/drive/folders/1ycJbzlILQwkFmypu2R6wmm2mR4M0PCgW?usp=sharing"",""Линк"":""https://drive.google.com/drive/folders/1MeoIhAQRaOwbbsQwlLZ5WRWb88_w7svD?usp=sharing"",""Тест KV"":""https://drive.google.com/drive/folders/1nEDqXIDTCqGkWkGWYYFdJHsXiSXzsDhF?usp=sharing"",""все тесты на конфлю"":""https://cf.avito.ru/pages/resumedraft.action?draftId=418550499&draftShareId=5aa74a25-b93f-4884-a193-6679becacd94&""}",
a4ba9be9-d576-4cd6-89be-a77114801ffb,Т1 РК [PS] 24-05-SP-RoadTrips / Аксессуары и запчасти для ТО. Сезон путешествий,T1,Соберите авто в отпуск Без лишних трат,"{""end_date"":""2024-05-26"",""start_date"":""2024-04-29""}",planned,Товары,"Вологда, Красноярск, Ростов-на-Дону, Томск","«Требовательные перфекционисты», М, 25-54, автолюбители, планируют летние путешествия/отпуск на авто",,"[""ТВ"",""Radio"",""Digital""]","{""TV (5ʼʼ)"":""https://drive.google.com/file/d/1cVnvpEsC_DLP-6-CGiEMJCmxjMpb0v57/view?usp=sharing"",""TV (15ʼʼ)"":""https://drive.google.com/file/d/1Yu3rrY0C_Z0ZC0Xy5WOfYlXH_KCOkcOv/view?usp=sharing"",""Карточка проекта"":""https://drive.google.com/file/d/1e0B0E88AfD5mxNQXBDMQf4X7UFdd_Wn7/view?usp=sharing""}",2025-06-13 12:57:14.673012+00,2025-06-13 12:57:14.673012+00,,,,,Также был федеральный эфир с 27.05.2024 по 23.06.2024,"[""Привлечь баеров в Запчасти для ТО и Аксессуары через ситуационный интерес - автопутешествия"",""Рассказать аудитории о немного нудном процессе выбора и подготовки к путешествию через призму «гейминга»""]","{""ФГ"":""https://onedrive.live.com/edit?id=EA3CA876536225D9!18822&resid=EA3CA876536225D9!18822&ithint=file%2cpptx&authkey=!AKgAR-VdThp_WM0&wdo=2&cid=ea3ca876536225d9""}",
a8459fb3-540a-4b6e-802f-a437950f6a1f,Т2 РК Подработки у студентов,T2,Твой опыт в жизни тоже считается!,"{""end_date"":""2024-07-13"",""start_date"":""2024-05-13""}",planned,Работа,вся Россия,"Студенты, 18-25 лет",,"[""OLV"",""спец проект онлайн"",""оффлайн присутствие""]","{""КВ"":""https://drive.google.com/drive/folders/10BfiWU04I2cH51l-tuwsUzZXd-5PD-qx"",""ОЛВ"":""https://drive.google.com/drive/folders/1e5JS8qeK83DA22e_jjQn2FurcQvz-sFl"",""спец проект онлайн"":""https://docs.google.com/presentation/d/19iupS8aOXZ89qlQZY-w7fhF9OdoHkCeV7HN2RZNAyEI/edit#slide=id.g20151b5d06a5dff6_195"",""оффлайн присутствие"":""https://drive.google.com/drive/folders/1F29URwTFAfxZrO-_Vu0X-5o9tSEKDj_x""}",2025-06-13 12:53:41.666337+00,2025-06-13 12:53:41.666337+00,,,,,Также был второй флайт с 01.09.2024 по 30.09.2024,"[""Донести до студентов, что на Авито Работе можно найти подходящую работу или подработку даже без опыта, чтобы начать зарабатывать и быть более независимым уже сейчас""]",,
aa0cca0f-1988-46e2-bfcc-98e49605ac1a,Т1 РК «Запчасти для ТО»,T1,Авито подберёт всё для ТО,"{""end_date"":""2024-03-10"",""start_date"":""2024-02-12""}",planned,Товары,Россия,"«Гаражные умельцы»; Автовладельцы, сами водят автомобиль; планируют сезонное обслуживание; М, 25-54",,"[""ТВ"",""DOOH"",""OLV"",""Radio""]",,2025-06-13 13:10:34.439853+00,2025-06-13 13:10:34.439853+00,,,,,,,,
abee3125-662f-4b96-adeb-7bc589e46d28,РК Т1 B2C Офисные!,T1,"Найдите свое место на Авито Работе - теперь и в офисе, ведь на Авито Работе есть множество офисных вакансий в твоем городе с достойной зарплатой в крупной компании","{""end_date"":""2025-04-30"",""start_date"":""2025-03-03""}",planned,Работа,"8 регионов РФ: Екатеринбург, Краснодар, Красноярск, Казань, Нижний Новгород, Саратов, Ставрополь","25-55, м/ж, офисный сегмент, а также пользователи hh.ru",,"[""ТВ (Рег)"",""ООН"",""DOOH(Рег)"",""OLV"",""Radio"",""digital-баннеры"",""SP"",""BTL"",""Influence"",""PR"",""Co-promo c партнером Альфа Банк""]","{""OLV"":""https://disk.yandex.ru/d/F9youqIHXm2kAA"",""Radio"":""https://disk.yandex.ru/d/0YqAuzqbHywfSA/Radio"",""ООН"":""https://disk.yandex.ru/d/AtoTAxbN4WBYOg/OOH"",""DOOH(Рег)"":""https://disk.yandex.ru/d/sEMlPYQR4zac7A/DOOH"",""ТВ (Рег)"":""https://disk.yandex.ru/d/2XXIfH-6IvF0Ow"",""digital-баннеры"":""https://disk.yandex.ru/d/sEMlPYQR4zac7A/%D1%81%D1%82%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%20"",""Co-promo c партнером Альфа Банк OLV"":""https://disk.yandex.ru/d/MCKEB0C2DO5qRw"",""Co-promo c партнером Альфа Банк OOH"":""https://disk.yandex.ru/d/X6s8zWyW29iHeQ/OOH"",""Co-promo c партнером Альфа Банк DOOH"":""https://disk.yandex.ru/d/X6s8zWyW29iHeQ/DOOH"",""Co-promo c партнером Альфа Банк digital-баннеры"":""https://disk.yandex.ru/d/X6s8zWyW29iHeQ""}",2025-06-13 12:13:04.492391+00,2025-06-13 12:13:04.492391+00,,,,,"Высокий сезон поиска работы начался, и Авито Работа начинает масштабную активацию сразу с 2мя РК на B2C и B2B аудитории! С ней мы активируемся в 8 регионах России с офисными креативами (реюз прошлого года), в этот раз усилились классным спец проектом с ситуативной коммуникацией в регионах («Если ты это читаешь, значит, для тебя появилось много офисных вакансий на Авито Работе»). В 2025 году мы планируем все масштабнее выходить в сегмент офисных, продолжая «обелять» имидж Авито Работы.",,"{""линк"":""https://cf.avito.ru/pages/viewpage.action?pageId=355292930"",""тест лайнов"":""https://cf.avito.ru/pages/viewpage.action?pageId=344624023"",""тест наружки"":""https://cf.avito.ru/pages/viewpage.action?pageId=344623999"",""тест ролика и ГЗК на Фастуне"":""https://cf.avito.ru/pages/viewpage.action?pageId=344638066""}",
b035432e-042c-4ecb-9e84-47e36dd8f2de,T1 РК Авито Молла,T1,Новый раздел ПРОверенных продавцов,"{""end_date"":""2024-10-13"",""start_date"":""2024-09-16""}",planned,Товары,вся РФ,"25-54, М/Ж, вся РФ",,"[""ТВ"",""Indoor (метро)"",""Digital"",""Special Project"",""AoA"",""CRM"",""PR"",""Bloggers""]","{""OLV"":""https://drive.google.com/drive/folders/1H5vDpyQJecyazFDN7pJ-vW3tGLqQ-A8P?usp=drive_link"",""Digital Banners"":""https://drive.google.com/drive/folders/1ON6tJDQ_Utkjci2EN4nFWCiUQEFELrA1?usp=drive_link"",""ТВ (20 и 10 сек.)"":""https://drive.google.com/drive/folders/1eV4uLq3FCAaGaZqUmD0rnVtOWj3h4sJ2?usp=drive_link"",""Карточка проекта"":""https://docs.google.com/document/d/1i7WfXW8I27zRvl30vxHLFMP0aG4n9-Ew7mPcnrgRbXg/edit#heading=h.gjdgxs""}",2025-06-13 12:37:58.385473+00,2025-06-13 12:37:58.385473+00,,,,,,"[""рассказать о новом разделе"",""подсветить его преимущества"",""снизить недоверие к платформе для новых пользователей""]","{""Тесты"":""https://cf.avito.ru/pages/viewpage.action?pageId=381836100""}",
b0937251-08f4-4bc4-8b05-48ead23bb444,T1 C2C Стройка,T1,"Постройте задуманное быстрее! Мы фокусируемся на низких ценах за счет скидок (до 60%) и гиперлокальности (предложения от местных поставщиков, которые быстро доставят необходимое).","{""end_date"":""2024-08-14"",""start_date"":""2024-07-11""}",planned,Товары,РФ,"хозяйственные умельцы 30-54, в браке (69%), мужчины (61%), живут в городах 100-500+",,"[""Федеральное TV"",""Indoor"",""Радио"",""Digital"",""Bloggers"",""Авито"",""Performance"",""PR""]","{""Федеральное TV"":""https://drive.google.com/drive/folders/1n2WN8gp6o33tTefIUZUXY4rJt37tAYXC""}",2025-06-13 12:48:36.343617+00,2025-06-13 12:48:36.343617+00,,,,,,"[""рассказать о том, что с Авито Для дома можно быстро и выгодно решить вопросы со стройкой в летний сезон""]","{""Ссылка на Confluence"":""https://cf.avito.ru/pages/viewpage.action?pageId=358310673""}",
b0e09df0-365e-4877-aed9-5e548f4481ed,T1 РК T&S Доставка января,T1,Подтвердите оплату после проверки,"{""end_date"":""2024-02-04"",""start_date"":""2024-01-01""}",planned,Товары,Вся Россия,"25-54, М/Ж; регулярно покупают онлайн, но не рассматривают вариант покупки на сайтах объявлений или не совершали за последнее время покупки на Авито",,"[""ТВ"",""DOOH"",""АнА""]",,2025-06-13 13:08:24.655986+00,2025-06-13 13:08:24.655986+00,,,,,,"[""рассказать аудитории о безопасной покупке с Авито Доставкой""]","{""ФГ"":""https://drive.google.com/drive/folders/1_eKQQtE4cUTec2q5mO4CDbrtzt6ORBrx?usp=share_link""}",
